seed_idx,rung,rung_id,rung_description,fit_type,replicate_id,seed,sub_seed,system,system_raw,root_z_true,log_L0,log_L1,log_B,log_B_eff,rho_collapsed,rho,brier,log_score,brier_improvement_vs_prior,log_score_improvement_vs_prior,evidence_category,correct_sign,classified_present_at_0p5,brier_improvement,log_score_improvement,sweep_beta_pres,sweep_beta_abs,unique_observation_values,mean_leaf_loglik_z0,mean_leaf_loglik_z1
5,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,5,20260511,25260526,Chicken,Chicken,0,-8.758593800142261,-15.038291571100647,-6.279697770958386,-6.279697770958386,0.00037465295772498477,0.00037465295772498477,1.4036483873207922e-07,-0.0003747231576786452,0.027777637412939045,0.18194683363627598,strong_absent,True,False,0.027777637412939045,0.18194683363627598,,,"0,1",-2.884143873095939,-15.39800953455331
5,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,5,20260511,25260526,LLMs,2024 Leading Chat LLMs,1,-16.740636867808227,-18.83392610740821,-2.093289239599983,-2.093289239599983,0.02406289413594652,0.02406289413594652,0.9524532346023047,-3.72708428739258,-0.25800879015786016,-1.935324818164525,moderate_absent,False,False,-0.25800879015786016,-1.935324818164525,,,"0,1",-6.564692597053988,-11.71746081059526
6,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,6,20260511,26260529,Chicken,Chicken,1,-23.868780210802573,-19.66291832668985,4.205861884112721,4.205861884112721,0.9306310776504063,0.9306310776504063,0.004812047387943959,-0.07189234484614898,0.6896323970565006,1.719867124381906,moderate_present,True,True,0.6896323970565006,1.719867124381906,,,"0,1",-13.557735172574287,-4.724418235074964
6,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,6,20260511,26260529,LLMs,2024 Leading Chat LLMs,0,-15.889494780315722,-13.79625995377408,2.093234826541643,2.093234826541643,0.6186440590036133,0.6186440590036133,0.3827204717404662,-0.9640221116381534,-0.3549426939626884,-0.7817005548441989,moderate_present,False,True,-0.3549426939626884,-0.7817005548441989,,,"0,1",-11.349405938199455,-6.932747469449794
7,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,7,20260511,27260532,Chicken,Chicken,0,-7.907390439774522,-12.093860092857813,-4.186469653083291,-4.186469653083291,0.003030756791870324,0.003030756791870324,9.185486731468099e-06,-0.003035358836039388,0.027768592291046307,0.17928619795791523,strong_absent,True,False,0.027768592291046307,0.17928619795791523,,,"0,1",-4.724418235074964,-13.557735172574287
7,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,7,20260511,27260532,LLMs,2024 Leading Chat LLMs,1,-20.9244034479316,-12.553895626909238,8.370507821022361,8.370507821022361,0.9988433498209347,0.9988433498209347,1.3378396367317892e-06,-0.0011573196151356852,0.6944431066048078,1.7906021496129192,strong_present,True,True,0.6944431066048078,1.7906021496129192,,,"0,1",-16.87022902413653,-1.4119243835127182
8,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,8,20260511,28260535,Chicken,Chicken,1,-15.038291571100647,-8.758593800142261,6.279697770958386,6.279697770958386,0.9907171444398769,0.9907171444398769,8.617140735010823e-05,-0.00932620977297878,0.6943582730370944,1.7824332594550762,strong_present,True,True,0.6943582730370944,1.7824332594550762,,,"0,1",-15.398009534553312,-2.8841438730959386
8,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,8,20260511,28260535,LLMs,2024 Leading Chat LLMs,0,-16.74058230359954,-20.92715407413296,-4.186571770533423,-4.186571770533423,0.0030304482523716633,0.0030304482523716633,9.183616610302468e-06,-0.0030350493586377334,0.027768594161167472,0.17928650743531688,strong_absent,True,False,0.027768594161167472,0.17928650743531688,,,"0,1",-4.356363362679158,-13.92579004497009
9,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,9,20260511,29260538,Chicken,Chicken,0,-14.647470022808363,-18.833919549892016,-4.186449527083653,-4.186449527083653,0.003030817604621566,0.003030817604621566,9.185855352484006e-06,-0.003035419833661442,0.02776859192242529,0.1792861369602932,strong_absent,True,False,0.02776859192242529,0.1792861369602932,,,"0,1",-5.828582852262379,-12.45357055538687
9,L0,L0,"toy depth-2 binary tree, all edges 0.90/0.10, binary noisy leaves",no_fit_exact_dp,9,20260511,29260538,LLMs,2024 Leading Chat LLMs,1,-23.868834775021774,-15.49833366266596,8.370501112355814,8.370501112355814,0.9988433420703035,0.9988433420703035,1.337857566329903e-06,-0.0011573273747421135,0.6944431065868782,1.790602141853313,strong_present,True,True,0.6944431065868782,1.790602141853313,,,"0,1",-16.502174151740725,-1.7799792559085232
