rung,rung_description,beta_profile,replicate_id,replicate_seed,system,system_raw,root_z_true,log_L0,log_L1,log_B_eff,rho,evidence_category,correct_sign,decisive_for_true_root,log_score_improvement,brier_improvement,n_top_children,n_top_present,log_B_top_latent,log_B_top_min,log_B_top_max,top_latent_category,n_observed_leaves,n_observed_ratings,n_raters
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,281,20260792,LLMs,2024 Leading Chat LLMs,1,-96.34415240568072,-83.0906783485193,13.253474057161412,0.9999912288700381,strong_present,True,True,1.7917506980596265,0.6944444443675118,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,282,20260793,Chicken,Chicken,1,-83.63826582671571,-72.00184773362625,11.63641809308946,0.9999558105449594,strong_present,True,True,1.7917152787966317,0.6944444424917366,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,282,20260793,LLMs,2024 Leading Chat LLMs,0,-66.82009142295557,-76.93526682420158,-10.115175401246006,8.092107080840442e-06,strong_absent,True,True,0.1823134646541325,0.02777777771229558,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,283,20260794,Chicken,Chicken,0,-88.24168305233785,-102.6813839150284,-14.439700862690557,1.0713898905636584e-07,strong_absent,True,True,0.18232144965495983,0.027777777777766296,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,283,20260794,LLMs,2024 Leading Chat LLMs,1,-96.67719974250777,-85.9136783246511,10.763521417856666,0.9998942242516824,strong_present,True,True,1.7916536878850884,0.6944444332559356,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,284,20260795,Chicken,Chicken,1,-91.30068905115591,-78.82301048049587,12.477678570660046,0.999980946499346,strong_present,True,True,1.7917404155458807,0.6944444440814086,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,284,20260795,LLMs,2024 Leading Chat LLMs,0,-76.42995926828236,-90.88083508278935,-14.450875814506986,1.0594838102672123e-07,strong_absent,True,True,0.18232145084556797,0.027777777777766553,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,285,20260796,Chicken,Chicken,0,-88.89562534593175,-103.17592476702237,-14.280299421090618,1.2565353254593144e-07,strong_absent,True,True,0.1823214311404142,0.027777777777761987,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,285,20260796,LLMs,2024 Leading Chat LLMs,1,-101.71017680082359,-88.27445609661609,13.435720704207498,0.9999926901667936,strong_present,True,True,1.7917521593681316,0.6944444443910108,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,286,20260797,Chicken,Chicken,1,-100.81354047923746,-86.30750932195491,14.50603115728255,0.9999974934311985,strong_present,True,True,1.791756962656112,0.6944444444381617,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,286,20260797,LLMs,2024 Leading Chat LLMs,0,-83.7282211899825,-97.35530430576563,-13.627083115783122,2.414698371250557e-07,strong_absent,True,True,0.18232131532408835,0.02777777777771947,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,287,20260798,Chicken,Chicken,0,-75.68239720006726,-86.03307116795948,-10.35067396789222,6.394206099676998e-06,strong_absent,True,True,0.18231516256741193,0.027777777736891905,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,287,20260798,LLMs,2024 Leading Chat LLMs,1,-91.29421674358196,-77.26797217418155,14.026244569400404,0.9999959500689712,strong_present,True,True,1.7917554192888252,0.6944444444280425,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,288,20260799,Chicken,Chicken,1,-86.98964863761219,-77.01890522983298,9.97074340777921,0.9997663156318108,strong_present,True,True,1.7915257575514194,0.6944443898360606,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,288,20260799,LLMs,2024 Leading Chat LLMs,0,-72.81480752168552,-83.63532498649975,-10.82051746481423,3.997028394590505e-06,strong_absent,True,True,0.18231755975757188,0.02777777776180154,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,289,20260800,Chicken,Chicken,0,-64.38277805186418,-76.4539334688084,-12.071155416944222,1.1444407435976932e-06,strong_absent,True,True,0.18232041235255614,0.027777777776468032,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,289,20260800,LLMs,2024 Leading Chat LLMs,1,-73.28631991105371,-67.718294249879,5.568025661174715,0.9812675483189801,strong_present,True,True,1.7728493428198029,0.6940935396984628,7,5,6.591673732008658,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,290,20260801,Chicken,Chicken,1,-92.52093917343015,-77.97311420256484,14.547824970865307,0.9999975960310622,strong_present,True,True,1.7917570652562276,0.6944444444386655,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,290,20260801,LLMs,2024 Leading Chat LLMs,0,-82.04822196184165,-91.9263249467028,-9.878102984861158,1.0256989787124052e-05,strong_absent,True,True,0.1823112997515642,0.027777777672571936,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,291,20260802,Chicken,Chicken,0,-96.48420190985769,-106.44045195683191,-9.956250046974219,9.485962863262142e-06,strong_absent,True,True,0.18231207078609932,0.027777777687794283,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,291,20260802,LLMs,2024 Leading Chat LLMs,1,-109.52372666172715,-95.11470140105934,14.409025260667818,0.9999972380955833,strong_present,True,True,1.7917567073198242,0.6944444444368164,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,292,20260803,Chicken,Chicken,1,-83.85800183482846,-75.76916255764047,8.088839277187986,0.9984676226368597,strong_present,True,True,1.79022591657391,0.6944420962640615,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,292,20260803,LLMs,2024 Leading Chat LLMs,0,-77.97109423287836,-90.25608652770326,-12.284992294824903,9.24113320701486e-07,strong_absent,True,True,0.18232063268020693,0.02777777777692379,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,293,20260804,Chicken,Chicken,0,-93.80305443898271,-104.10142170661075,-10.298367267628038,6.737565381549106e-06,strong_absent,True,True,0.18231481920587558,0.027777777732382988,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,293,20260804,LLMs,2024 Leading Chat LLMs,1,-107.19866725633585,-96.7036659572629,10.495001299072953,0.9998616469420905,strong_present,True,True,1.7916211065984782,0.6944444253028759,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,294,20260805,Chicken,Chicken,1,-96.40141727240243,-92.47821826956168,3.9231990028407466,0.9100103320699592,moderate_present,True,True,1.6974601436153904,0.6863463041102855,7,5,6.591673732008658,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,294,20260805,LLMs,2024 Leading Chat LLMs,0,-88.96612315506623,-99.16720094406543,-10.2010777889992,7.426000555078358e-06,strong_absent,True,True,0.18231413076582667,0.02777777772263229,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,295,20260806,Chicken,Chicken,0,-81.56025194407103,-93.98102247121113,-12.420770527140107,8.067844970894588e-07,strong_absent,True,True,0.1823207500091321,0.027777777777126873,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,295,20260806,LLMs,2024 Leading Chat LLMs,1,-91.0721803464045,-76.52296623573736,14.549214110667137,0.9999975993681848,strong_present,True,True,1.7917570685933581,0.6944444444386815,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,296,20260807,Chicken,Chicken,1,-88.04944037713759,-73.62292484391644,14.42651553322115,0.99999728598192,strong_present,True,True,1.7917567552062919,0.6944444444370786,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,296,20260807,LLMs,2024 Leading Chat LLMs,0,-71.07689494695147,-83.36211670482096,-12.285221757869493,9.239012953682042e-07,strong_absent,True,True,0.18232063289223246,0.02777777777692418,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,297,20260808,Chicken,Chicken,0,-71.50672326633442,-86.01437825424017,-14.507654987905752,1.0010031533402157e-07,strong_absent,True,True,0.18232145669363428,0.027777777777767756,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,297,20260808,LLMs,2024 Leading Chat LLMs,1,-81.96430203900555,-74.08121714633208,7.883084892673466,0.9981182075875076,strong_present,True,True,1.7898759040198493,0.6944409033017608,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,298,20260809,Chicken,Chicken,1,-109.88700883956348,-99.81772707127011,10.069281768293365,0.9997882397116942,strong_present,True,True,1.7915476865153734,0.6944443996020249,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,298,20260809,LLMs,2024 Leading Chat LLMs,0,-97.06499041499536,-101.82224933027695,-4.757258915281582,0.0017148782741131187,strong_absent,True,True,0.18060520643288663,0.02777483697028275,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,299,20260810,Chicken,Chicken,0,-89.50549255468943,-87.44013616056824,2.0653563941211814,0.6120454810610101,moderate_present,False,False,-0.7645456086650273,-0.34682189310942546,7,3,-2.1972245773362187,-15.380572041353538,15.380572041353538,moderate_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,299,20260810,LLMs,2024 Leading Chat LLMs,1,-92.08004628301768,-89.73635067376763,2.343695609250048,0.675738898563273,moderate_present,True,True,1.3998109469482878,0.5892991825394851,7,5,6.591673732008658,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,300,20260811,Chicken,Chicken,1,-88.15891463395485,-74.13195732555428,14.026957308400569,0.9999959529544749,strong_present,True,True,1.7917554221743406,0.694444444428066,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,300,20260811,LLMs,2024 Leading Chat LLMs,0,-74.88137918474757,-87.99177921436015,-13.110400029612578,4.048139140702594e-07,strong_absent,True,True,0.1823211519799586,0.0277777777776139,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,301,20260812,Chicken,Chicken,0,-90.05713786691616,-98.08804932400434,-8.03091145708818,6.504609290697812e-05,strong_absent,True,True,0.1822565085854588,0.027777773546783575,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,301,20260812,LLMs,2024 Leading Chat LLMs,1,-99.56542835491726,-89.58240506474728,9.983023290169982,0.9997691670426404,strong_present,True,True,1.7915286096246676,0.6944443911605903,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,302,20260813,Chicken,Chicken,1,-97.64241950260208,-91.72206569822036,5.920353804381719,0.9867564928932006,strong_present,True,True,1.7784274848464765,0.6942690539639567,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,302,20260813,LLMs,2024 Leading Chat LLMs,0,-90.7676201120272,-98.56894155370577,-7.801321441678567,8.183208209933511e-05,strong_absent,True,True,0.18223972136342778,0.027777771081288115,7,1,-10.986122886681098,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,303,20260814,Chicken,Chicken,0,-85.56857234057169,-88.8022885611743,-3.233716220602602,0.00782051097425618,strong_absent,True,True,0.17447030524753976,0.027716617385879314,7,2,-6.591673732008658,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,303,20260814,LLMs,2024 Leading Chat LLMs,1,-91.92676070460331,-85.48106252394868,6.445698180654631,0.9921258152080642,strong_present,True,True,1.7838541193354045,0.694382441658307,7,6,10.986122886681098,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,304,20260815,Chicken,Chicken,1,-90.11878582544624,-77.66769755142715,12.451088274019085,0.9999804330752259,strong_present,True,True,1.791739902111846,0.69444444406158,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,304,20260815,LLMs,2024 Leading Chat LLMs,0,-82.35321178437638,-96.72032884692374,-14.36711706254735,1.1520472312384015e-07,strong_absent,True,True,0.18232144158922486,0.027777777777764506,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,305,20260816,Chicken,Chicken,0,-73.48491702328744,-85.26771446238817,-11.782797439100733,1.5269521342471616e-06,strong_absent,True,True,0.18232002984065457,0.027777777775446193,7,0,-15.380572041353538,-15.380572041353538,15.380572041353538,strong_absent,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,305,20260816,LLMs,2024 Leading Chat LLMs,1,-90.2641870558073,-76.33988058133265,13.924306474474648,0.999995515452891,strong_present,True,True,1.7917549846708904,0.6944444444243334,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
1X,"actual tree, extreme beta, binary noisy leaves, clamped beta",extreme_0p9_0p1,306,20260817,Chicken,Chicken,1,-83.2300584464474,-70.48476326125899,12.74529518518841,0.9999854201752696,strong_present,True,True,1.7917448892970378,0.6944444442318732,7,7,15.380572041353538,-15.380572041353538,15.380572041353538,strong_present,50,300,6
